2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\fieldobject\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\fieldpath\falsepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\flowobject\falsepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\flowpath\falsepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2context\truepositive\insecurerandom\CorrectedRandom.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2context\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2field\truepositive\insecurerandom\CorrectedRandom.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2field\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2flow\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2object\truepositive\insecurerandom\CorrectedRandom.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2object\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2path\truepositive\insecurerandom\CorrectedRandom.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\inter2path\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\objectpath\truepositive\insecurerandom\CorrectedRandom.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\mixedsensitivities\objectpath\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\objectsensitivity\falsepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\objectsensitivity\truepositive\insecurerandom\CorrectedRandom.java,11,"import java.util.Random;",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\objectsensitivity\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
3,Medium,"Cipher.getInstance("DES","The code appears to use the DES algorithm. This is no longer considered secure and a safe alternative such as AES should be used instead.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\pathsensitivity\falsepositive\brokencrypto\BrokenCrypto1.java,19,"            cipher = Cipher.getInstance(""DES"");",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\pathsensitivity\falsepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
3,Medium,"Cipher.getInstance("DES","The code appears to use the DES algorithm. This is no longer considered secure and a safe alternative such as AES should be used instead.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\pathsensitivity\truepositive\brokencrypto\BrokenCrypto1.java,19,"            cipher = Cipher.getInstance(""DES"");",False,"LawnGreen"
2,High,"java.util.Random","This package is flawed and produces predictable values for any given seed which are easily reproducible once the starting seed is identified.",D:\Uni\Master\Masterarbeit\Benchmarks\repositories\CamBench\CamBench_Cap\src\main\java\org\cambench\cap\pathsensitivity\truepositive\insecurerandom\InsecureRandom1.java,11,"import java.util.Random;",False,"LawnGreen"
